==========================================
SLURM_JOB_ID = 568441
SLURM_NODELIST = gnode16
SLURM_JOB_GPUS = 1
==========================================
auto_trainer.py INFO 106: train_conf_name : rm_m4_r1
auto_trainer.py INFO 199: [98/100] At 6 dB, Loss: -0.0212236457 BER: 0.0374199989
auto_trainer.py INFO 200: Time for one full iteration is 22.8830 minutes
auto_trainer.py INFO 199: [99/100] At 6 dB, Loss: -0.0182011239 BER: 0.0364999990
auto_trainer.py INFO 200: Time for one full iteration is 22.8573 minutes
auto_trainer.py INFO 199: [100/100] At 6 dB, Loss: -0.0234814752 BER: 0.0384599990
auto_trainer.py INFO 200: Time for one full iteration is 22.8755 minutes
auto_trainer.py WARNING 228: Finished
train conf_name: rm_m4_r1
[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0]
 [1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0]
 [1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0]
 [1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0]]
Num Edges Before 48
[[1 0 0 0 0 1 1 0 1 1 1 0 1 0 0 1]
 [0 1 0 0 0 1 0 1 1 1 0 1 0 1 0 1]
 [0 0 1 0 0 0 1 1 1 0 1 1 0 0 1 1]
 [0 0 0 1 0 1 1 1 0 0 0 0 1 1 1 1]
 [0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1]]
Num Edges After 40
cuda 1
Decoder 0
Decoder 1
Decoder 2
Decoder 3
Decoder 4
Decoder 5
Decoder 6
Decoder 7
Decoder 8
Decoder 9
Decoder 10
Decoder 11
Decoder 12
Decoder 13
Decoder 14
Decoder 15
Decoder 16
Decoder 17
Decoder 18
Decoder 19
Encoder 0
Encoder 1
Encoder 2
Encoder 3
Decoder 0
Decoder 1
Decoder 2
Decoder 3
Decoder 4
Decoder 5
Decoder 6
Decoder 7
Decoder 8
Decoder 9
Decoder 10
Decoder 11
Decoder 12
Decoder 13
Decoder 14
Decoder 15
Decoder 16
Decoder 17
Decoder 18
Decoder 19
Encoder 0
Encoder 1
Encoder 2
Encoder 3
Decoder 0
Decoder 1
Decoder 2
Decoder 3
Decoder 4
Decoder 5
Decoder 6
Decoder 7
Decoder 8
Decoder 9
Decoder 10
Decoder 11
Decoder 12
Decoder 13
Decoder 14
Decoder 15
Decoder 16
Decoder 17
Decoder 18
Decoder 19
Encoder 0
Encoder 1
Encoder 2
Encoder 3
Decoder 0
Decoder 1
Decoder 2
Decoder 3
Decoder 4
Decoder 5
Decoder 6
Decoder 7
Decoder 8
Decoder 9
Decoder 10
Decoder 11
Decoder 12
Decoder 13
Decoder 14
Decoder 15
Decoder 16
Decoder 17
Decoder 18
Decoder 19
Encoder 0
Encoder 1
Encoder 2
